"id","folder","file","bytes","role","redistrib","note","source_tag","query","url","log","provenance","gallery_path","trim_needed"
"15","15-ramen-ink-a","about-03.jpg","494667","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"15","15-ramen-ink-a","hero.jpg","145075","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:bakery,bread","loremflickr:bakery,bread","","_materials/SOURCES","stock-likely","","no"
"15","15-ramen-ink-a","work-01.jpg","262689","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:bakery,bread","loremflickr:bakery,bread","","_materials/SOURCES","stock-likely","","yes-if-approved"
"15","15-ramen-ink-a","work-02.jpg","259184","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:bakery,bread","loremflickr:bakery,bread","","_materials/SOURCES","stock-likely","","yes-if-approved"
"15","15-ramen-ink-a","work-03.jpg","212916","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","","bread in paper bag","https://live.staticflickr.com/1757/42299160042_a06aa53450_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"16","16-yoga-green-a","about-01.jpg","197480","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:hairsalon,hairdresser","flower bouquet vase","https://images.rawpixel.com/image_png_1300/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjY2LTE2NS1wLWwxMDg1NjBrLnBuZw.png","SOURCES-photo-wv","stock-likely","","no"
"16","16-yoga-green-a","about-02.jpg","162641","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:hairsalon,hairdresser","hairdresser cutting hair","https://live.staticflickr.com/65535/49730045792_c147aec72c_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"16","16-yoga-green-a","about-03.jpg","351767","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","","flowers on table cafe","https://live.staticflickr.com/4888/45280907345_cfa30ec11d_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"16","16-yoga-green-a","hero.jpg","165564","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:hairsalon,hairdresser","hair salon interior","https://live.staticflickr.com/2833/9441185159_78d2539e20_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"16","16-yoga-green-a","work-01.jpg","105931","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:hairsalon,hairdresser","mini bouquet gift","https://live.staticflickr.com/2629/3753911799_885161964c_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"16","16-yoga-green-a","work-02.jpg","147456","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:hairsalon,hairdresser","hair coloring salon","https://live.staticflickr.com/7884/33185042158_3fe87b4cd7_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"16","16-yoga-green-a","work-03.jpg","235361","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","","flower and hair","https://live.staticflickr.com/3652/3321660864_fd53cca409_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"17","17-yoga-sakura-b","about-01.jpg","163118","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:cocktail,bar","loremflickr:cocktail,bar","","_materials/SOURCES","stock-likely","","no"
"17","17-yoga-sakura-b","about-02.jpg","182527","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:cocktail,bar","loremflickr:cocktail,bar","","_materials/SOURCES","stock-likely","","no"
"17","17-yoga-sakura-b","about-03.jpg","137054","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"17","17-yoga-sakura-b","hero.jpg","221637","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:cocktail,bar","loremflickr:cocktail,bar","","_materials/SOURCES","stock-likely","","no"
"17","17-yoga-sakura-b","work-01.jpg","153296","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:cocktail,bar","loremflickr:cocktail,bar","","_materials/SOURCES","stock-likely","","yes-if-approved"
"17","17-yoga-sakura-b","work-02.jpg","126654","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:cocktail,bar","loremflickr:cocktail,bar","","_materials/SOURCES","stock-likely","","yes-if-approved"
"17","17-yoga-sakura-b","work-03.jpg","131446","card-candidate","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","yes-if-approved"
"18","18-studio-clinic-c","about-01.jpg","73957","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:photography,camera","portrait studio soft light","https://live.staticflickr.com/7127/6887694416_a43009c727_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"18","18-studio-clinic-c","about-02.jpg","88156","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:photography,camera","camera tripod studio white","https://live.staticflickr.com/65535/50167914378_d2455118a1_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"18","18-studio-clinic-c","about-03.jpg","137252","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:photography,camera","minimal portrait white background","https://live.staticflickr.com/67/194992777_6177d6b266_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"18","18-studio-clinic-c","about-04.jpg","240202","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"18","18-studio-clinic-c","color-insert.jpg","15627","exclude-color-insert","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"18","18-studio-clinic-c","hero.jpg","60302","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:photography,camera","photography studio white backdrop","https://live.staticflickr.com/7307/9212423047_946e60f56a_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"18","18-studio-clinic-c","work-01.jpg","124011","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:photography,camera","family portrait studio white","https://live.staticflickr.com/3351/3432761250_c9a7a336d2_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"18","18-studio-clinic-c","work-02.jpg","139096","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:photography,camera","professional headshot studio","https://live.staticflickr.com/4130/5025666458_52991227de_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"18","18-studio-clinic-c","work-03.jpg","73957","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:photography,camera","studio backdrop white paper","https://live.staticflickr.com/822/41054035441_a48bfd1bd8_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"19","19-studio-ink-a","about-01.jpg","524260","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:ramen,noodles","loremflickr:ramen,noodles","","_materials/SOURCES","stock-likely","","no"
"19","19-studio-ink-a","about-02.jpg","366989","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:ramen,noodles","loremflickr:ramen,noodles","","_materials/SOURCES","stock-likely","","no"
"19","19-studio-ink-a","about-03.jpg","129710","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"19","19-studio-ink-a","hero.jpg","187090","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:ramen,noodles","loremflickr:ramen,noodles","","_materials/SOURCES","stock-likely","","no"
"19","19-studio-ink-a","work-01.jpg","181318","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:ramen,noodles","loremflickr:ramen,noodles","","_materials/SOURCES","stock-likely","","yes-if-approved"
"19","19-studio-ink-a","work-02.jpg","176683","card-candidate","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","yes-if-approved"
"19","19-studio-ink-a","work-03.jpg","163295","card-candidate","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","yes-if-approved"
"20","20-pet-cafe-b","about-01.jpg","153325","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:dessert,cake","loremflickr:dessert,cake","","_materials/SOURCES","stock-likely","","no"
"20","20-pet-cafe-b","about-02.jpg","144966","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:dessert,cake","loremflickr:dessert,cake","","_materials/SOURCES","stock-likely","","no"
"20","20-pet-cafe-b","about-03.jpg","142072","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:dessert,cake","loremflickr:dessert,cake","","_materials/SOURCES","stock-likely","","no"
"20","20-pet-cafe-b","about-04.jpg","122682","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"20","20-pet-cafe-b","hero.jpg","137185","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:dessert,cake","loremflickr:dessert,cake","","_materials/SOURCES","stock-likely","","no"
"20","20-pet-cafe-b","work-01.jpg","79417","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:dessert,cake","loremflickr:dessert,cake","","_materials/SOURCES","stock-likely","","yes-if-approved"
"20","20-pet-cafe-b","work-02.jpg","109134","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:dessert,cake","loremflickr:dessert,cake","","_materials/SOURCES","stock-likely","","yes-if-approved"
"20","20-pet-cafe-b","work-03.jpg","125719","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:dessert,cake","loremflickr:dessert,cake","","_materials/SOURCES","stock-likely","","yes-if-approved"
"21","21-pet-sakura-a","about-01.jpg","331021","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:coffee,cafe","loremflickr:coffee,cafe","","_materials/SOURCES","stock-likely","","no"
"21","21-pet-sakura-a","about-02.jpg","253596","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:coffee,cafe","loremflickr:coffee,cafe","","_materials/SOURCES","stock-likely","","no"
"21","21-pet-sakura-a","about-03.jpg","400956","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"21","21-pet-sakura-a","hero.jpg","163307","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:coffee,cafe","loremflickr:coffee,cafe","","_materials/SOURCES","stock-likely","","no"
"21","21-pet-sakura-a","work-01.jpg","163303","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:coffee,cafe","coffee cup window green plants","https://live.staticflickr.com/7160/6631458197_8ec9196913_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"21","21-pet-sakura-a","work-02.jpg","437671","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:coffee,cafe","loremflickr:coffee,cafe","","_materials/SOURCES","stock-likely","","yes-if-approved"
"21","21-pet-sakura-a","work-03.jpg","263993","card-candidate","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","yes-if-approved"
"22","22-cowork-clinic-b","about-01.jpg","101477","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"22","22-cowork-clinic-b","about-02.jpg","197319","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"22","22-cowork-clinic-b","about-03.jpg","148921","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"22","22-cowork-clinic-b","about-04.jpg","93414","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"22","22-cowork-clinic-b","hero.jpg","183007","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:izakaya,japanese-food","loremflickr:izakaya,japanese-food","","_materials/SOURCES","stock-likely","","no"
"22","22-cowork-clinic-b","work-01.jpg","209081","card-candidate","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","yes-if-approved"
"22","22-cowork-clinic-b","work-02.jpg","138422","card-candidate","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","yes-if-approved"
"22","22-cowork-clinic-b","work-03.jpg","105414","card-candidate","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","yes-if-approved"
"23","23-cowork-green-a","about-01.jpg","178707","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:coworking,office","coworking desks side by side","https://live.staticflickr.com/5187/5832572765_43a1e81e96_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"23","23-cowork-green-a","about-02.jpg","171193","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:coworking,office","laptop coffee coworking desk","https://live.staticflickr.com/6003/5942765547_45e93de3c8_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"23","23-cowork-green-a","about-03.jpg","137187","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"23","23-cowork-green-a","hero.jpg","198658","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:coworking,office","coworking shared desk people","https://live.staticflickr.com/3135/5870369246_9e86211435_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"23","23-cowork-green-a","work-01.jpg","112563","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:coworking,office","small meeting table office","https://live.staticflickr.com/5188/5736110401_14cef92cd9_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"23","23-cowork-green-a","work-02.jpg","119003","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:coworking,office","wooden desk laptop notebook","https://live.staticflickr.com/2761/4532523368_9c3b747c53_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"23","23-cowork-green-a","work-03.jpg","135182","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","","office coffee machine","https://live.staticflickr.com/8316/8071110424_4e258f5fb6_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"24","24-sweets-sakura-c","about-01.jpg","99359","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:doctor,clinic","loremflickr:doctor,clinic","","_materials/SOURCES","stock-likely","","no"
"24","24-sweets-sakura-c","about-02.jpg","104527","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:doctor,clinic","loremflickr:doctor,clinic","","_materials/SOURCES","stock-likely","","no"
"24","24-sweets-sakura-c","about-03.jpg","68574","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"24","24-sweets-sakura-c","hero.jpg","139272","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:doctor,clinic","loremflickr:doctor,clinic","","_materials/SOURCES","stock-likely","","no"
"24","24-sweets-sakura-c","work-01.jpg","67474","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:doctor,clinic","loremflickr:doctor,clinic","","_materials/SOURCES","stock-likely","","yes-if-approved"
"24","24-sweets-sakura-c","work-02.jpg","67384","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:doctor,clinic","loremflickr:doctor,clinic","","_materials/SOURCES","stock-likely","","yes-if-approved"
"24","24-sweets-sakura-c","work-03.jpg","64683","card-candidate","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","yes-if-approved"
"25","25-sweets-cafe-a","about-01.jpg","187931","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:bakery,bread","loremflickr:bakery,bread","","_materials/SOURCES","stock-likely","","no"
"25","25-sweets-cafe-a","about-02.jpg","212318","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:bakery,bread","loremflickr:bakery,bread","","_materials/SOURCES","stock-likely","","no"
"25","25-sweets-cafe-a","about-03.jpg","216907","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"25","25-sweets-cafe-a","hero.jpg","293252","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:bakery,bread","loremflickr:bakery,bread","","_materials/SOURCES","stock-likely","","no"
"25","25-sweets-cafe-a","work-01.jpg","212706","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:bakery,bread","loremflickr:bakery,bread","","_materials/SOURCES","stock-likely","","yes-if-approved"
"25","25-sweets-cafe-a","work-02.jpg","164942","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:bakery,bread","loremflickr:bakery,bread","","_materials/SOURCES","stock-likely","","yes-if-approved"
"25","25-sweets-cafe-a","work-03.jpg","178819","card-candidate","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","yes-if-approved"
"26","26-izakaya-brick-c","about-01.jpg","165536","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:photography,camera","monochrome still life photography","https://live.staticflickr.com/8811/17923071771_e2d8695545_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"26","26-izakaya-brick-c","about-02.jpg","162156","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:photography,camera","black white film photography darkroom","https://live.staticflickr.com/5511/12255568833_23a18bea63_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"26","26-izakaya-brick-c","about-03.jpg","162156","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"26","26-izakaya-brick-c","color-insert.jpg","15629","exclude-color-insert","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"26","26-izakaya-brick-c","hero.jpg","151657","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:photography,camera","black and white monochrome portrait studio","https://live.staticflickr.com/2726/4257103665_991318ee75_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"26","26-izakaya-brick-c","work-01.jpg","137460","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:photography,camera","monochrome portrait face light shadow","https://live.staticflickr.com/73/189815067_cadf032beb_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"26","26-izakaya-brick-c","work-02.jpg","152660","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:photography,camera","black white architecture shadow","https://live.staticflickr.com/2854/9135577060_30bd04c569_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"26","26-izakaya-brick-c","work-03.jpg","154230","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","","monochrome still life objects","https://live.staticflickr.com/4055/4375076207_98bf642546_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"27","27-izakaya-ink-b","about-01.jpg","254660","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:hotel,bedroom","loremflickr:hotel,bedroom","","_materials/SOURCES","stock-likely","","no"
"27","27-izakaya-ink-b","about-02.jpg","164955","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:hotel,bedroom","loremflickr:hotel,bedroom","","_materials/SOURCES","stock-likely","","no"
"27","27-izakaya-ink-b","about-03.jpg","147357","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:hotel,bedroom","loremflickr:hotel,bedroom","","_materials/SOURCES","stock-likely","","no"
"27","27-izakaya-ink-b","about-04.jpg","138642","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"27","27-izakaya-ink-b","hero.jpg","154728","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:hotel,bedroom","loremflickr:hotel,bedroom","","_materials/SOURCES","stock-likely","","no"
"27","27-izakaya-ink-b","work-01.jpg","138874","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:hotel,bedroom","loremflickr:hotel,bedroom","","_materials/SOURCES","stock-likely","","yes-if-approved"
"27","27-izakaya-ink-b","work-02.jpg","172597","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:hotel,bedroom","loremflickr:hotel,bedroom","","_materials/SOURCES","stock-likely","","yes-if-approved"
"27","27-izakaya-ink-b","work-03.jpg","139086","card-candidate","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","yes-if-approved"
"28","28-gallery-ink-a","about-01.jpg","418010","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:yoga,meditation","fern leaves close up","https://live.staticflickr.com/2673/3952068185_8d57f3eb5e_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"28","28-gallery-ink-a","about-02.jpg","418010","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:yoga,meditation","loremflickr:yoga,meditation","","_materials/SOURCES","stock-likely","","no"
"28","28-gallery-ink-a","about-03.jpg","418010","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"28","28-gallery-ink-a","hero.jpg","214464","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:yoga,meditation","green leaves sunlight forest","https://live.staticflickr.com/4062/5082160064_39f9079724_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"28","28-gallery-ink-a","work-01.jpg","424108","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:yoga,meditation","bamboo leaves green","https://live.staticflickr.com/4219/34221897834_b26dcc0314_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"28","28-gallery-ink-a","work-02.jpg","367413","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:yoga,meditation","moss green nature calm","https://live.staticflickr.com/6129/5971164901_90655b0653_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"28","28-gallery-ink-a","work-03.jpg","244383","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","","tree leaves breeze","https://live.staticflickr.com/5561/14675080438_911b1c71d9_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"29","29-gallery-clinic-c","about-01.jpg","209790","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:flowers,bouquet","flower stems on table","https://live.staticflickr.com/6085/6115119166_73ba665941_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"29","29-gallery-clinic-c","about-02.jpg","141488","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:flowers,bouquet","brown paper flowers","https://live.staticflickr.com/5450/10128054364_30950b81f9_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"29","29-gallery-clinic-c","about-03.jpg","212847","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"29","29-gallery-clinic-c","hero.jpg","267734","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:flowers,bouquet","wrapping flower bouquet hands","https://pd.w.org/2026/03/47569c7eeedf12bb6.74811388-1536x2048.jpg","SOURCES-photo-wv","stock-likely","","no"
"29","29-gallery-clinic-c","work-01.jpg","184664","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:flowers,bouquet","local flower shop counter","https://live.staticflickr.com/5052/5403483256_b8a606109d_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"29","29-gallery-clinic-c","work-02.jpg","256026","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","loremflickr:flowers,bouquet","mixed wildflower bouquet","https://live.staticflickr.com/4050/4492964273_c38903a029_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"29","29-gallery-clinic-c","work-03.jpg","129335","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","","flower arranging tools","https://live.staticflickr.com/7200/6925178639_8d39130629_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"30","30-hotel-cafe-b","about-01.jpg","217421","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","","framed art on dark wall gallery","https://live.staticflickr.com/5242/5254837731_ac313c5665_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"30","30-hotel-cafe-b","about-02.jpg","387601","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","","small art gallery evening light","https://live.staticflickr.com/6028/5970152443_b7b3d69639_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"30","30-hotel-cafe-b","about-03.jpg","187817","general","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"30","30-hotel-cafe-b","color-insert.jpg","15627","exclude-color-insert","不明","SOURCESなし。AI生成／後差し替え／未記録の可能性","","","","","unknown-maybe-ai","","no"
"30","30-hotel-cafe-b","hero.jpg","234423","general","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","","museum gallery painting wall","https://live.staticflickr.com/3773/11715359854_633501b9f4_b.jpg","SOURCES-photo-wv","stock-likely","","no"
"30","30-hotel-cafe-b","work-01.jpg","237071","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","","ornate picture frame close","https://live.staticflickr.com/2355/2404544591_3e7202531e_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"30","30-hotel-cafe-b","work-02.jpg","202061","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","","gallery wall hanging lights","https://live.staticflickr.com/3003/2810009604_0f519e4868_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
"30","30-hotel-cafe-b","work-03.jpg","232875","card-candidate","要確認","Flickr由来。写真ごとのライセンス確認が必須（再配布不可が多い）","","small exhibition room frames","https://live.staticflickr.com/4290/35913378835_54587b7cef_b.jpg","SOURCES-photo-wv","stock-likely","","yes-if-approved"
